id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20570418,Beautiful rooftop studioroom,971795,Margaux,,Milbertshofen-Am Hart,48.18199,11.58136,Private room,40,3,1,2019-08-30,0.05,2,178
20582114,2 Zimmer Wohnung *direkt an der ISAR* CITY CENTRE,41121624,Vivian,,Ludwigsvorstadt-Isarvorstadt,48.12698,11.57117,Entire home/apt,65,1,0,,,1,0
20582603,International family welcomes you!,3681525,Patrick & Andressa,,Tudering-Riem,48.12854,11.69802,Private room,55,1,54,2020-02-23,1.25,1,179
20584899,Modern City Apartment in the heart of Munich,71782954,Stephan,,Ludwigsvorstadt-Isarvorstadt,48.1308,11.56872,Entire home/apt,90,2,8,2018-02-13,0.19,1,0
20587595,Klein aber oho,16167156,,,Ramersdorf-Perlach,48.10416,11.61996,Private room,21,1,104,2021-02-11,2.44,6,36
20593457,Cozy Rooftop Apartment in the heart of Maxvorstadt,147150512,Charlotte,,Maxvorstadt,48.15054,11.57984,Entire home/apt,80,20,9,2019-11-15,0.21,1,12
20602858,"",147235098,Balazs,,Schwabing-Freimann,48.16177,11.58502,Shared room,200,1,0,,,1,90
20604742,Light room / near Munich center / Netflix,104997064,Gerd,,Ramersdorf-Perlach,48.10906,11.62149,Private room,40,1,185,2021-02-14,4.28,4,78
20609066,Cosy Room* Heart of Munich*,83639497,Carolina,,Neuhausen-Nymphenburg,48.14849,11.52596,Private room,88,1,1,2017-09-24,0.02,1,89
20610100,Cosy apartment in the heart of Munich,12822195,Dragan,,Ludwigsvorstadt-Isarvorstadt,48.12852,11.55616,Entire home/apt,250,3,2,2018-05-01,0.06,1,88
20610403,CHARMING STUDIO APARTMENT IN MUNICH,147310536,Jeremias,,Ludwigsvorstadt-Isarvorstadt,48.12269,11.55296,Entire home/apt,67,2,62,2019-11-07,1.44,1,0
20611534,Lovingly furnished apartment in Munich,147319481,Joana & Christiane,,Moosach,48.18807,11.52618,Entire home/apt,90,2,8,2019-03-14,0.18,1,0
20612168,Nice & new apartment in Downtown incl. Breakfast,14967251,Gustavo,,Ludwigsvorstadt-Isarvorstadt,48.1333,11.58245,Entire home/apt,160,4,56,2020-01-04,1.30,1,0
20620578,Lofty One-Room-Apartment at the heart of Munich.,47917897,Andreas,,Ludwigsvorstadt-Isarvorstadt,48.13246,11.58139,Entire home/apt,100,3,11,2019-12-02,0.26,1,178
20630730,Zentrales Zimmer im beliebten Münchener Stadtteil,147495063,Maria,,Sendling,48.12428,11.54091,Private room,35,2,35,2020-10-04,0.82,1,179
20643206,Preiswertes Zimmer im Untergeschoss,7567345,Petra,,Milbertshofen-Am Hart,48.20291,11.57582,Private room,30,1,32,2019-10-10,0.74,2,364
20643977,"Oktoberfest Room, 10 min to Oktoberfest!",18681175,Marcos,,Laim,48.13176,11.50882,Private room,150,1,2,2017-10-01,0.05,1,0
20646122,Schönes  Zimmer nähe Oktoberfest,12695222,Ben,,Altstadt-Lehel,48.14012,11.58842,Private room,126,2,0,,,1,365
20650380,Traum-Unterkunft in Münchens schönstem Viertel,3989830,Patrizia,,Au-Haidhausen,48.12988,11.60188,Entire home/apt,115,2,6,2019-04-11,0.17,1,42
20659852,Cosy Studio Room in the Heart of Munich Schwabing,147768710,Johannes And Thomas And Felix,,Schwabing-Freimann,48.15945,11.58357,Private room,75,1,1,2019-10-05,0.06,1,90
20661965,Gemütliches 90 qm Apartment mit Terrasse,90307173,Thomas,,Ramersdorf-Perlach,48.11535,11.62514,Entire home/apt,350,3,1,2018-09-30,0.03,1,180
20663945,Schlafplatz Marieplatz & Universität Student,147811060,Fabi,,Maxvorstadt,48.1507,11.57695,Private room,43,6,18,2019-10-16,0.42,1,0
20665405,Central and comfortable apartment,83250581,Santiago,,Ludwigsvorstadt-Isarvorstadt,48.13267,11.56513,Entire home/apt,128,1,7,2018-10-06,0.16,1,7
20669609,Modern and comfy apartment,144912539,Marco,,Laim,48.14339,11.50765,Entire home/apt,72,2,44,2020-08-31,1.04,1,0
20674342,Perfect stylish apartment close Viktualienmarkt,39810252,Christina,,Altstadt-Lehel,48.1346,11.57874,Entire home/apt,100,3,8,2018-09-27,0.19,1,0
20675391,Central and modern apartment 10 min to Oktoberfest,7932729,,,Neuhausen-Nymphenburg,48.15602,11.53861,Entire home/apt,300,4,5,2019-12-20,0.17,1,363
20676005,Zimmer in München  nähe Olympiaeinkaufszentrum,58452029,Axel,,Moosach,48.18063,11.5252,Private room,30,3,3,2018-10-20,0.07,1,364
20685202,Bright Modern apartment close to Marienplatz,124566476,Ramez,,Ludwigsvorstadt-Isarvorstadt,48.13591,11.5609,Entire home/apt,120,2,143,2020-10-11,3.31,4,330
20689185,"Idyllisch, ruhig am Ostpark Linie U5 in der Stadt.",148064906,L.,,Berg am Laim,48.12105,11.63102,Private room,33,2,61,2020-10-11,1.42,1,0
20701976,10 mins to Oktoberfest in the Center.,27860900,Amadeusx,,Au-Haidhausen,48.12465,11.59876,Private room,200,3,0,,,1,364
20702603,Schickes 53 m2 Appartment für Wiesnbesucher,67584226,Coaching,,Schwabing-West,48.17192,11.56438,Entire home/apt,170,2,1,2018-10-01,0.03,1,364
20709383,Wunderschöne 2-Zimmer Wohnung in München,10426194,Jeanette,,Neuhausen-Nymphenburg,48.1532,11.51046,Entire home/apt,150,3,1,2020-05-12,0.09,1,178
20720369,Lovely room in spacious flat in the city center,61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.13558,11.55381,Private room,59,1,52,2019-10-30,1.20,3,29
20721229,"Lovely room in city flat, 5 minutes to Oktoberfest",61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.13628,11.55332,Private room,59,1,62,2019-11-01,1.45,3,62
20721648,Zentrale Wohnung mit Garten,148376091,Nicole,,Berg am Laim,48.11707,11.63948,Entire home/apt,250,2,15,2019-10-04,0.35,1,178
20725966,Schickes Zimmer während Oktoberfest für zwei,66905157,Andre,,Schwabing-West,48.17385,11.5634,Private room,153,2,0,,,1,90
20726907,"Übernachtung in München Ost, FEMALE ONLY",136877283,Sabina,,Schwabing-Freimann,48.15271,11.6008,Shared room,80,1,4,2018-06-23,0.09,1,88
20727976,Kleine Wohnung in München,79875307,Lydia,,Untergiesing-Harlaching,48.10107,11.58061,Entire home/apt,39,2,11,2020-07-01,0.26,1,334
20730625,City Wohnung Munich,97976876,Dominique,,Untergiesing-Harlaching,48.09993,11.58179,Entire home/apt,82,1,23,2020-02-25,0.54,2,305
20738019,Central cozy apartment in Maxvorstadt,22476796,,,Maxvorstadt,48.15245,11.56994,Entire home/apt,240,3,2,2019-04-13,0.06,1,87
20743090,Central located beautiful appartment,33136384,Jürgen,,Au-Haidhausen,48.12675,11.58777,Private room,165,2,15,2019-10-08,0.35,1,89
20743779,"2-Zimmer mit Balkon, Oktoberfest",25387834,Franziska,,Neuhausen-Nymphenburg,48.15683,11.54643,Entire home/apt,170,4,4,2019-04-14,0.09,5,348
20743804,1 Room Apartment for two,4532185,Albert,,Milbertshofen-Am Hart,48.20583,11.56995,Entire home/apt,55,3,19,2021-01-31,0.44,1,208
20751351,Gemütliches Zimmer für eine Person,47624647,Gina,,Tudering-Riem,48.10256,11.69273,Private room,55,2,1,2017-09-18,0.02,1,363
20756108,Oktoberfest Zimmer für 2 Personen,79433289,Sven,,Schwabing-Freimann,48.18148,11.60174,Private room,80,2,3,2017-09-18,0.07,1,364
20766700,Exclusive LOFT - Munich Schwabing,10066663,Farida,,Schwabing-West,48.15912,11.57324,Entire home/apt,259,1,37,2020-11-26,0.86,2,365
20773985,"Zentrale Wohnung , 45 qm, nur 5 Min. Zur Isar",140733658,Wolfgang,,Au-Haidhausen,48.12988,11.59486,Entire home/apt,89,1,0,,,1,179
20778256,Mamo fethi,148898955,Fathi,,Sendling-Westpark,48.12725,11.53214,Private room,37,2,42,2020-02-13,1.01,2,87
20779824,Renovierte 2 Zimmer Wohnung in Obermenzing 69m2.,148916186,Yuriy & Alina,,Pasing-Obermenzing,48.16577,11.46259,Entire home/apt,50,1,178,2021-03-05,4.14,2,0
20783974,Cozy Comfortable room - 15min to Oktoberfest!,123885084,Rafaela,,Schwabing-Freimann,48.16537,11.58062,Private room,90,2,1,2019-11-15,0.06,1,87
20784056,Small room at the Isar,21697085,Martin,,Ludwigsvorstadt-Isarvorstadt,48.12625,11.56463,Private room,250,1,3,2017-10-01,0.07,1,90
20789295,Stylish 64sqm apartment near center/Oktoberfest,19527035,Max,,Obergiesing,48.11664,11.58187,Entire home/apt,175,3,4,2019-09-30,0.09,1,178
20792252,Bright 3-room apartment near Hirschgarten,149045912,Bilo,,Neuhausen-Nymphenburg,48.14846,11.50781,Entire home/apt,67,4,7,2018-12-03,0.16,1,0
20800228,"Ruhiges Zimmer nahe von BMW, MOC und Allianz Arena",149126148,Angelika,,Schwabing-Freimann,48.20623,11.59608,Private room,35,1,22,2019-09-06,0.51,1,1
20813390,Cozy room/Near Munich center/Netflix/Garden access,104997064,Gerd,,Ramersdorf-Perlach,48.10852,11.6208,Private room,45,1,199,2020-10-10,4.61,4,77
20823532,Vorstadt-Idyll,149361353,Inga,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08041,11.53165,Entire home/apt,85,4,24,2020-08-31,0.58,1,357
20827554,Cosy apartment walking distance English Garden,14739733,Rainer,,Schwabing-Freimann,48.1713,11.58829,Entire home/apt,49,2,7,2020-09-21,0.83,1,31
20838809,400m from Oktoberfest !!,94972405,Tin,,Sendling,48.12323,11.54522,Entire home/apt,195,1,18,2019-10-07,0.42,2,51
20840811,Family home in south Munich,10833966,Ben,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08702,11.53508,Entire home/apt,105,7,7,2020-08-01,0.18,1,6
20842522,Very central beautiful room 12 min to Oktoberfest,85340223,Sarah,,Neuhausen-Nymphenburg,48.15179,11.5469,Private room,65,5,2,2019-02-02,0.05,2,364
20842640,Big beautiful cental room near Oktoberfest,85340223,Sarah,,Maxvorstadt,48.14992,11.55185,Private room,79,7,1,2019-02-26,0.04,2,365
20843425,"1 Zi App 35 qm, Balkon,  optional Garage € 7.-",48047087,Fam,,Maxvorstadt,48.15664,11.56309,Entire home/apt,57,5,36,2019-10-06,0.84,3,90
20845484,Great located room with a private bathroom,5888955,Patrycja,,Neuhausen-Nymphenburg,48.15329,11.51166,Private room,50,1,21,2019-10-25,0.49,1,179
20847478,Süsse 2-Zimmer Wohnung im Herzen von München,8471846,Kathrin,,Maxvorstadt,48.15114,11.55285,Entire home/apt,100,2,9,2019-04-28,0.21,1,20
20856571,Freshly renovated apartment with two balconies,149690093,Martha,,Schwabing-West,48.16984,11.56412,Entire home/apt,91,2,28,2018-04-29,0.66,1,0
20865623,"Nice room in Munich, in quiet & green neighborhood",149549634,Marion,,Sendling-Westpark,48.10778,11.51017,Private room,79,3,21,2020-08-17,0.49,3,21
20869132,Apartment Nähe Rosenheimer Platz/Ostbahnhof,149817068,Willi,,Ramersdorf-Perlach,48.11908,11.59982,Entire home/apt,45,5,23,2021-03-13,0.63,1,51
20869827,"""Like a local"" experience in a modern apartment",86869319,Ekaterina,,Schwabing-Freimann,48.16577,11.58752,Private room,69,2,32,2020-02-14,0.74,1,90
20880584,"Quiet apartment, very good transport connections",149947720,Felix,,Pasing-Obermenzing,48.14294,11.47482,Private room,40,1,6,2019-09-30,0.17,1,178
20882352,"Modern apartment, 5min to central station & center",9556981,Mandy,,Neuhausen-Nymphenburg,48.14725,11.54028,Private room,95,2,4,2019-06-01,0.09,1,90
20885325,Modern studio with direct connection to center,150001196,Jessica & Anis,,Ramersdorf-Perlach,48.08954,11.64262,Entire home/apt,96,300,17,2019-07-19,0.40,1,363
20886437,Perfectly Located for Oktoberfest,143104768,Alexander,,Ludwigsvorstadt-Isarvorstadt,48.13051,11.5687,Private room,125,1,7,2017-10-07,0.16,1,89
20892294,Calm & lovely studio apartment in Obergiesing,150069689,Conny,,Obergiesing,48.11705,11.58142,Entire home/apt,75,2,2,2017-10-05,0.05,1,0
20895318,Cozy Studio near Subway perfect for Oktoberfest,8319678,Marius,,Milbertshofen-Am Hart,48.1779,11.57016,Entire home/apt,130,1,2,2017-09-21,0.05,1,89
20897360,Cosy room in Munich. Only 20 min to Oktoberfest.,149549634,Marion,,Sendling-Westpark,48.10922,11.50938,Private room,79,3,17,2019-10-07,0.39,3,80
20899925,exclusive Wohnoase in Schwabing,150152329,Michael,,Schwabing-West,48.15846,11.56996,Private room,55,3,51,2019-01-02,1.20,1,2
20900331,Privatzimmer m bester Anbindung (v.a. zur Messe),6518319,Dafne,,Ramersdorf-Perlach,48.11642,11.61285,Private room,50,1,14,2019-10-09,0.33,1,178
20901215,Cozy Room in quiet Central Area,150161997,Ovidiu,,Bogenhausen,48.13995,11.61424,Private room,44,2,74,2020-10-31,1.72,2,122
20918253,Cosy apartment near Oktoberfest and Isar,2655449,Ecco,,Sendling,48.11974,11.55759,Entire home/apt,150,3,8,2018-09-29,0.19,1,0
20923310,flat for Oktoberfest,150394368,,,Ramersdorf-Perlach,48.10934,11.64072,Private room,300,1,5,2019-09-29,0.12,1,83
20924114,"außergewöhnlich schöne 1,5 Zimmer Atelierwohnng",119239607,Michael,,Bogenhausen,48.15819,11.64637,Entire home/apt,84,2,25,2020-10-16,0.58,1,10
20927485,FLAT nearby the Oktoberfest MUC (3 minutes walk),150427339,Barbara,,Ludwigsvorstadt-Isarvorstadt,48.13886,11.55106,Entire home/apt,399,1,2,2018-10-07,0.07,1,365
20929954,TOP Appartement -  mit U6 direkt in die Innenstadt,150454722,Ursula,,Schwabing-Freimann,48.18932,11.61712,Entire home/apt,58,2,58,2021-03-02,1.35,1,144
20931363,"Lovely room, near Oktoberfest/Center, free parking",53249600,Natacha,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09431,11.49228,Private room,51,2,41,2020-01-30,0.96,2,270
20932025,Designter Altbau - 4 Geh-Minuten zum Oktoberfest,37922643,Michael,,Sendling,48.12282,11.54767,Private room,79,2,14,2020-01-03,0.33,1,364
20936963,Privates Zimmer Nähe Theresienwiese,150529040,Katharina,,Untergiesing-Harlaching,48.10431,11.57339,Private room,180,1,1,2017-09-24,0.02,1,364
20937803,"zentrales Zimmer / near to city, nice room",150536106,Inna,,Obergiesing,48.11576,11.58361,Private room,70,1,2,2017-10-06,0.05,1,364
20937822,The Heart of Munich: Schwabing!,24389018,Joerg,,Schwabing-Freimann,48.16414,11.58258,Entire home/apt,210,3,23,2020-01-28,0.56,1,141
20940070,Bed and Breakfast in the heart of Munich,89083474,Vicky,,Ludwigsvorstadt-Isarvorstadt,48.12886,11.57799,Private room,103,2,13,2019-10-05,0.30,1,364
20940102,"2 Zimmer im Penthouse, Dachterrasse, 350m U/S Bahn",9736771,Marc,,Ramersdorf-Perlach,48.08726,11.64199,Private room,75,2,69,2020-10-14,1.61,3,351
20941831,Shared flat for 4 max - next to English Garden,12128007,Christoph,,Schwabing-Freimann,48.16269,11.59633,Private room,99,1,14,2019-09-30,0.33,1,90
20946289,Nettes  Ruhiges Zimmer (Laim),150464220,Anna,,Hadern,48.12888,11.49324,Private room,36,1,10,2019-10-09,0.23,2,88
20951260,"Quiet room, well located, good travel connections",15650454,Daniel,,Laim,48.13728,11.51703,Private room,101,2,13,2018-09-23,0.31,1,88
20956556,Lovely Oktoberfest Room,116231650,Celine,,Sendling,48.12509,11.54519,Private room,102,3,7,2019-10-06,0.20,1,179
20958111,"1 Zimmer im Penthouse, Dachterrasse, 350m U/S Bahn",9736771,Marc,,Ramersdorf-Perlach,48.08739,11.64188,Private room,39,2,43,2021-03-11,1.14,3,351
20958515,Cozy apartment im Sendling,123389732,Izabela,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09977,11.51407,Entire home/apt,105,1,12,2019-10-06,0.28,1,234
20962622,Ruhiges Zimmer in Milbertshofen,10811191,Michael,,Milbertshofen-Am Hart,48.17914,11.58385,Private room,50,1,10,2020-01-02,0.23,1,90
20962852,Im Herzen der Stadt,147344569,Philis,,Neuhausen-Nymphenburg,48.14836,11.54283,Entire home/apt,73,1,13,2020-01-29,0.70,1,0
20963951,Zimmer und Bad mit separate Eingang,150800735,,,Bogenhausen,48.14443,11.66285,Private room,40,1,87,2020-09-29,2.03,1,0
20970027,⚜️Amazing stay at exquisite 2BR apartment,35002519,Alexander,,Obergiesing,48.11063,11.5792,Entire home/apt,100,183,62,2020-09-27,1.54,2,59
20973815,schönes Zimmer Nähe Oktoberfest Wiese,150911175,Anna,,Sendling,48.12544,11.53924,Private room,150,2,0,,,1,90
20974237,2-Zimmer Wohnung in Neuhausen,147930068,Veronika,,Neuhausen-Nymphenburg,48.14771,11.53379,Entire home/apt,120,2,23,2020-07-19,0.54,1,179
20975345,Belgravia Townhouse Totally Unique,7325627,Sophie,,Ludwigsvorstadt-Isarvorstadt,48.13641,11.56099,Entire home/apt,470,30,0,,,1,269
20980952,"Modern, sunny apartment next to park (76 m²)",27223450,Julia,,Sendling,48.1068,11.54015,Entire home/apt,85,20,3,2020-01-04,0.07,1,54
20987256,"Schöne, ruhige Wohnung nähe U-Bahn, S-Bahn, Tram",7912073,Nora,,Berg am Laim,48.12993,11.62988,Entire home/apt,58,2,13,2020-10-31,0.31,1,63
20990904,Beautiful bright room in munich,49651997,Sharon,,Neuhausen-Nymphenburg,48.1474,11.53864,Private room,35,2,73,2021-03-15,2.53,2,180
20990998,Schönes Schlafzimmer gleich am Oktoberfest,38544605,Verena,,Sendling,48.12198,11.54316,Private room,75,1,1,2017-10-01,0.02,1,179
20991709,Family apartment with shared garden,21121426,Stefan,,Pasing-Obermenzing,48.14362,11.46217,Entire home/apt,99,3,0,,,1,66
20996237,Modern apartment near Oktoberfest,151071557,Robin,,Obergiesing,48.11513,11.58415,Private room,200,2,28,2019-10-06,0.65,1,365
20996444,helle ruhige Wohnung / bright quiet apartment,9378420,Christian,,Untergiesing-Harlaching,48.1047,11.57351,Entire home/apt,110,2,60,2020-10-25,1.41,1,32
21002436,"Olympiadorf  WG Zimmer, Oktoberfest gut erreichbar",151206210,Thomas,,Milbertshofen-Am Hart,48.17922,11.54929,Private room,100,1,9,2019-04-12,0.21,1,90
21007474,Apartment at Olympiapark ++view++,80014805,Christopher,,Schwabing-West,48.17242,11.56093,Entire home/apt,305,2,9,2019-10-06,0.29,1,364
21009845,Nice cozy flat in Ramersdorf,848219,Nicolas,,Ramersdorf-Perlach,48.11333,11.61524,Private room,100,1,4,2019-09-12,0.09,1,173
21018929,"kleines Herzstück in München , hell und zentral",151361729,Monika,,Maxvorstadt,48.14735,11.55105,Entire home/apt,450,4,0,,,1,88
21024454,Cäsars Palace,151413503,Erich,,Ramersdorf-Perlach,48.09911,11.65417,Shared room,70,1,22,2019-10-06,0.52,1,90
21036005,Zimmer in Zentrumsnähe,20364924,Daniel,,Ludwigsvorstadt-Isarvorstadt,48.12627,11.55247,Private room,60,1,16,2020-03-08,0.38,1,364
21051997,Stylish Feng Shui City Apartment in Schwabing,151653875,Katharina,,Schwabing-Freimann,48.16687,11.57946,Entire home/apt,81,2,12,2018-01-07,0.29,1,0
21078753,Beautiful apartment in the heart of Munich,80657113,Sven,,Obergiesing,48.11571,11.58143,Private room,140,2,0,,,1,90
21085503,"Helles Ein Zimmer-Appartement, Küche, Bad, Balkon",151988601,,,Milbertshofen-Am Hart,48.18659,11.54156,Entire home/apt,68,3,2,2018-04-07,0.05,1,179
21093390,Cozy bright Studio - OF walking distance,11649075,Daniel,,Schwanthalerhöhe,48.13903,11.53345,Entire home/apt,70,5,26,2020-01-02,0.78,1,24
21103090,Oktoberfest,91595585,Hedi+Ahlem,,Milbertshofen-Am Hart,48.19618,11.57809,Shared room,49,1,11,2020-02-14,0.30,8,365
21110554,Design Luxury Loft at Marienplatz Super Central!!!,73748723,Chrisy,,Altstadt-Lehel,48.13768,11.57156,Entire home/apt,180,3,7,2019-12-14,0.31,1,361
21117224,Apartment München,152300377,Aki,,Schwabing-West,48.16279,11.57453,Entire home/apt,150,4,13,2018-07-13,0.31,1,178
21138120,Cuorlieto2.  €29 Booking from 30 Days upwards,63222678,Nicola,,Laim,48.13932,11.51955,Private room,28,30,6,2020-03-31,0.18,2,365
21155748,Röcklstudio,152623284,Hilde,,Ludwigsvorstadt-Isarvorstadt,48.12262,11.56193,Private room,48,1,42,2020-11-08,1.00,1,0
21159888,Ruhiges Haus in München,75845392,Petra,,Moosach,48.17488,11.51352,Entire home/apt,65,81,0,,,1,83
21169306,Einliegerwohnung im Grünen,21459732,Gerrit,,Feldmoching-Hasenbergl,48.21115,11.54073,Entire home/apt,87,1,1,2017-10-02,0.02,2,179
21171482,Schöne Wohnung im Herzen Münchens,152835483,Johanna,,Ludwigsvorstadt-Isarvorstadt,48.12818,11.5609,Entire home/apt,49,7,13,2020-10-03,0.31,1,0
21173880,Quiet and bright room in big modern city flat,14924706,Alexander,,Ludwigsvorstadt-Isarvorstadt,48.12904,11.56382,Private room,39,4,6,2017-12-10,0.14,1,0
21180340,Top-Lage - 10 Minuten zur Messe und ins Zentrum!,152936187,Ivo,,Bogenhausen,48.14743,11.60467,Entire home/apt,179,6,4,2020-09-28,0.12,1,362
21193357,"Hell, modern, ruhig, zentral Einzelzimmer mit Bad",153065485,Cristiano,,Maxvorstadt,48.14917,11.55192,Private room,75,2,26,2020-02-07,0.63,2,0
21196873,Apartment im Herzen Schwabings,37400261,Shari,,Schwabing-West,48.16189,11.57342,Private room,56,3,6,2019-10-19,0.14,1,363
21215745,Room close to Messe München,41015553,Tanja,,Tudering-Riem,48.12253,11.65861,Private room,37,1,210,2020-10-07,4.96,1,180
21239748,Quiet and Cosy room with private bathroom,44611562,Ilona,,Pasing-Obermenzing,48.1669,11.49011,Private room,120,1,11,2018-09-30,0.26,1,29
21247271,★★★ Studio-Apartment (43㎡ (460ft2)),2320870,Robert,,Milbertshofen-Am Hart,48.2028,11.58195,Entire home/apt,44,29,21,2020-12-20,0.50,4,274
21260010,Beautiful room in old building apartment to sublet,892631,Martina,,Sendling,48.12004,11.54602,Private room,60,3,2,2018-01-06,0.05,1,179
21302431,cute and quiet appartment in central location !,111718983,Anna,,Obergiesing,48.11859,11.58382,Entire home/apt,70,2,29,2020-03-10,0.72,1,179
21304884,Quiet master suite @ south Munich Infineon/Campeon,20218924,Martin,,Obergiesing,48.08707,11.61106,Private room,45,1,8,2020-01-03,0.21,3,365
21308262,Schönes Zimmer in bester Lage - Schwabing,154214297,Elnur,,Milbertshofen-Am Hart,48.20048,11.59025,Private room,55,2,0,,,1,0
